card_id,transaction_id
C06663-K2,3164086
C10010-K1,3164136
C03933-K1,3164142
C00854-K2,3164147
C12966-K1,3164151
C06190-K1,3164152
C07522-K1,3164194
C02716-K2,3164207
C00604-K1,3164209
C06224-K2,3164221
C05996-K1,3164247
C09249-K1,3164262
C07562-K2,3164290
C07562-K2,3164295
C07562-K2,3164296
C07562-K2,3164297
C07562-K2,3164301
C07562-K2,3164303
C07562-K2,3164305
C09249-K1,3164315
C09249-K1,3164317
C09249-K1,3164351
C06962-K2,3164398
C03278-K2,3164474
C02354-K2,3164475
C02716-K2,3164480
C03278-K2,3164482
C03278-K2,3164498
C02250-K2,3164528
C02250-K2,3164563
C07867-K2,3164586
C07867-K2,3164624
C02716-K2,3164625
C07212-K2,3164653
C03341-K2,3164658
C03019-K2,3164722
C07612-K1,3164761
C05031-K2,3164794
C05031-K2,3164805
C05031-K2,3164821
C11199-K1,3164843
C11923-K2,3164850
C06134-K1,3165139
C09363-K2,3165151
C10010-K1,3165162
C10388-K1,3165178
C06134-K1,3165211
C05031-K2,3165223
C01810-K1,3165225
C00854-K2,3165245
C02716-K2,3165249
C00854-K2,3165278
C00294-K2,3165279
C02716-K2,3165298
C00854-K2,3165312
C05031-K2,3165317
C01521-K2,3165327
C01521-K2,3165338
C09657-K2,3165339
C08799-K1,3165342
C02181-K2,3165345
C01521-K2,3165362
C00854-K2,3165365
C01521-K2,3165374
C00637-K1,3165381
C00259-K1,3165388
C00294-K2,3165403
C09354-K1,3165411
C09657-K2,3165423
C10388-K1,3165430
C01521-K2,3165445
C04034-K2,3165543
C03676-K2,3165559
C08450-K2,3165625
C04034-K2,3165649
C00854-K2,3165700
C11919-K2,3165707
C04893-K1,3165789
C03650-K1,3165811
C07867-K2,3165837
C05245-K2,3165848
C13328-K1,3165849
C06224-K2,3165866
C05245-K2,3165870
C05245-K2,3165888
C13171-K2,3165986
C07212-K2,3166011
C11509-K2,3166038
C07987-K2,3166054
C07227-K2,3166062
C08746-K1,3166065
C13163-K1,3166100
C05031-K2,3166163
C07981-K1,3166201
C04965-K2,3166213
C07987-K2,3166257
C05031-K2,3166269
C00854-K2,3166299
C04597-K2,3166312
C04965-K2,3166333
C00426-K2,3166391
C00938-K1,3166435
C02354-K2,3166541
C12305-K1,3166565
C05381-K2,3166581
C08962-K2,3166596
C02354-K2,3166621
C08962-K2,3166633
C10137-K2,3166681
C01155-K2,3166701
C03040-K2,3166708
C12897-K1,3166711
C08962-K2,3166713
C05031-K2,3166722
C03341-K2,3166724
C01155-K2,3166741
C08962-K2,3166755
C05307-K2,3166788
C05031-K2,3166792
C05031-K2,3166806
C04125-K2,3166886
C08190-K2,3166890
C07562-K2,3166935
C11923-K2,3167028
C07612-K1,3167048
C04641-K1,3167069
C05031-K2,3167093
C11923-K2,3167097
C05031-K2,3167098
C09657-K2,3167182
C10320-K1,3167191
C12586-K1,3167194
C11239-K1,3167217
C02716-K2,3167314
C06059-K2,3167348
C11919-K2,3167586
C08945-K2,3167713
C06224-K2,3167757
C01109-K2,3167763
C05551-K2,3167796
C11000-K2,3167835
C01347-K2,3167837
C11257-K1,3167839
C11919-K2,3167860
C03488-K2,3167862
C04597-K2,3167873
C11257-K1,3167881
C04597-K2,3167886
C11919-K2,3167893
C10010-K1,3167908
C11257-K1,3167910
C11709-K2,3167915
C07867-K2,3167917
C11257-K1,3167919
C11919-K2,3167929
C07035-K1,3167933
C09947-K1,3167953
C11000-K2,3167962
C01846-K1,3167963
C10010-K1,3167972
C10010-K1,3167976
C11000-K2,3167983
C05031-K2,3168004
C11257-K1,3168009
C11257-K1,3168014
C12717-K1,3168029
C05031-K2,3168038
C05031-K2,3168052
C00854-K2,3168104
C07562-K2,3168129
C11257-K1,3168176
C10526-K1,3168180
C11257-K1,3168198
C11509-K2,3168245
C03278-K2,3168255
C07867-K2,3168265
C12961-K2,3168295
C01155-K2,3168364
C01155-K2,3168390
C06855-K1,3168395
C12966-K1,3168459
C00938-K1,3168471
C08466-K1,3168544
C12291-K1,3168565
C01155-K2,3168628
C07053-K1,3168658
C01155-K2,3168659
C11156-K1,3168723
C10010-K1,3168736
C11509-K2,3168745
C04424-K1,3168781
C04150-K1,3168795
C06224-K2,3168797
C01155-K2,3168801
C04313-K1,3168839
C04022-K1,3168846
C05791-K2,3168865
C11509-K2,3168880
C04022-K1,3168901
C10276-K1,3168916
C11257-K1,3168965
C11257-K1,3169039
C11923-K2,3169089
C11923-K2,3169102
C06362-K1,3169112
C10010-K1,3169130
C11923-K2,3169155
C11923-K2,3169159
C03047-K2,3169169
C10010-K1,3169194
C04125-K2,3169196
C07212-K2,3169205
C13514-K1,3169232
C04034-K2,3169256
C04034-K2,3169289
C13514-K1,3169304
C08962-K2,3169442
C08962-K2,3169448
C09657-K2,3169484
C13171-K2,3169541
C13171-K2,3169544
C13171-K2,3169583
C02716-K2,3169603
C03019-K2,3169626
C12291-K1,3169628
C02000-K2,3169637
C09159-K1,3169657
C05381-K2,3169660
C13410-K1,3169714
C07212-K2,3169750
C07212-K2,3169753
C04125-K2,3169760
C07212-K2,3169765
C04034-K2,3169781
C07981-K1,3169811
C11998-K1,3169831
C07562-K2,3169847
C07562-K2,3169864
C08374-K1,3169874
C01563-K1,3169877
C11291-K1,3169879
C11291-K1,3169884
C12942-K2,3169896
C13328-K1,3169986
C11780-K1,3170002
C11780-K1,3170005
C00463-K1,3170017
C06224-K2,3170024
C06940-K1,3170060
C02502-K2,3170086
C06962-K2,3170111
C11257-K1,3170130
C08375-K1,3170136
C11000-K2,3170344
C11000-K2,3170355
C01521-K2,3170398
C01521-K2,3170408
C07513-K1,3170418
C00820-K1,3170468
C02147-K2,3170485
C10837-K2,3170511
C12211-K2,3170523
C03278-K2,3170576
C10553-K1,3170590
C12291-K1,3170621
C03278-K2,3170702
C07867-K2,3170712
C01521-K2,3170726
C05747-K1,3170730
C01521-K2,3170748
C10837-K2,3170758
C07867-K2,3170764
C07872-K2,3170785
C10837-K2,3170788
C10837-K2,3170791
C10837-K2,3170808
C10837-K2,3170811
C12258-K2,3170821
C10837-K2,3170822
C10837-K2,3170827
C07867-K2,3170831
C07867-K2,3170859
C13440-K2,3170864
C07867-K2,3170877
C03278-K2,3170908
C05906-K1,3170919
C05906-K1,3170932
C12291-K1,3170943
C08111-K1,3170944
C04172-K2,3170996
C07987-K2,3171000
C12717-K1,3171005
C07212-K2,3171006
C07212-K2,3171057
C07212-K2,3171058
C06630-K2,3171067
C08962-K2,3171083
C07867-K2,3171084
C07867-K2,3171099
C08962-K2,3171139
C04125-K2,3171202
C12773-K1,3171209
C09657-K2,3171227
C12291-K1,3171335
C00854-K2,3171366
C05029-K1,3171417
C05307-K2,3171422
C02897-K1,3171480
C02000-K2,3171494
C03047-K2,3171509
C11496-K2,3171551
C05215-K1,3171563
C13407-K1,3171600
C05031-K2,3171612
C02902-K2,3171730
C03050-K1,3171743
C12682-K1,3171762
C01765-K1,3171763
C01116-K2,3171876
C05008-K1,3171899
C04776-K1,3171920
C07212-K2,3171924
C08945-K2,3171982
C02000-K2,3171985
C10835-K2,3172035
C09657-K2,3172049
C08962-K2,3172051
C09657-K2,3172057
C09249-K1,3172092
C12646-K1,3172116
C12291-K1,3172119
C03394-K2,3172151
C01104-K2,3172178
C12291-K1,3172192
C02245-K2,3172220
C05289-K2,3172297
C09657-K2,3172334
C09657-K2,3172336
C09657-K2,3172377
C09657-K2,3172380
C00400-K1,3172438
C08106-K1,3172456
C01521-K2,3172457
C07648-K2,3172479
C09274-K1,3172483
C08962-K2,3172504
C11597-K2,3172519
C13407-K1,3172543
C08980-K1,3172573
C06224-K2,3172640
C06224-K2,3172647
C05381-K2,3172693
C07508-K2,3172738
C09246-K1,3172751
C11509-K2,3172759
C09246-K1,3172769
C11010-K1,3172838
C08489-K2,3172857
C05031-K2,3172868
C07562-K2,3172916
C10127-K2,3172920
C05097-K2,3172935
C04597-K2,3172978
C04597-K2,3172979
C04125-K2,3172987
C13407-K1,3173012
C10442-K1,3173021
C02902-K2,3173039
C00400-K1,3173085
C00854-K2,3173102
C00400-K1,3173103
C02502-K2,3173146
C02502-K2,3173163
C13036-K1,3173216
C00854-K2,3173242
C00854-K2,3173274
C01370-K1,3173376
C04125-K2,3173379
C10164-K1,3173438
C10164-K1,3173443
C09173-K1,3173494
C09173-K1,3173507
C09173-K1,3173542
C05289-K2,3173548
C08391-K2,3173594
C02883-K2,3173643
C06511-K1,3173705
C06511-K1,3173717
C13005-K1,3173735
C06511-K1,3173760
C06224-K2,3173788
C13095-K1,3173791
C08962-K2,3173804
C06224-K2,3173834
C07518-K2,3173837
C00400-K1,3173839
C09757-K1,3173913
C00400-K1,3173920
C09757-K1,3173931
C03047-K2,3173949
C03047-K2,3173961
C10760-K2,3173967
C08962-K2,3173983
C01521-K2,3173997
C11847-K2,3174006
C05029-K1,3174013
C00400-K1,3174064
C00400-K1,3174079
C03630-K1,3174090
C00400-K1,3174099
C00400-K1,3174102
C10137-K2,3174111
C13081-K1,3174145
C10137-K2,3174165
C04597-K2,3174190
C06362-K1,3174210
C12028-K2,3174232
C11923-K2,3174243
C11958-K1,3174360
C02354-K2,3174390
C00750-K2,3174427
C10164-K1,3174443
C10164-K1,3174453
C09602-K1,3174467
C07562-K2,3174531
C03843-K1,3174609
C00400-K1,3174621
C05381-K2,3174629
C10010-K1,3174633
C12291-K1,3174646
C08748-K1,3174653
C12291-K1,3174661
C00400-K1,3174713
C04921-K2,3174789
C09800-K2,3174816
C06948-K1,3174904
C00889-K2,3174959
C05294-K1,3174976
C08962-K2,3174981
C05031-K2,3175000
C05312-K1,3175067
C11929-K2,3175121
C03047-K2,3175157
C06954-K1,3175189
C02377-K1,3175220
C10837-K2,3175221
C06313-K1,3175234
C01109-K2,3175278
C06313-K1,3175296
C05031-K2,3175326
C01155-K2,3175334
C04313-K1,3175354
C02354-K2,3175364
C05031-K2,3175372
C05031-K2,3175378
C01155-K2,3175387
C11143-K1,3175394
C04125-K2,3175432
C06339-K1,3175451
C02250-K2,3175483
C10055-K1,3175508
C00426-K2,3175515
C10055-K1,3175595
C10055-K1,3175598
C10055-K1,3175612
C00210-K1,3175681
C05031-K2,3175694
C05031-K2,3175696
C05031-K2,3175702
C04848-K1,3175703
C04108-K2,3175715
C04108-K2,3175740
C07562-K2,3175745
C06630-K2,3175748
C05381-K2,3175774
C05245-K2,3175785
C04715-K1,3175796
C08450-K2,3175798
C00294-K2,3175825
C08450-K2,3175827
C01104-K2,3175847
C03278-K2,3175903
C02502-K2,3175906
C11309-K1,3175909
C04776-K1,3175912
C04108-K2,3175954
C02354-K2,3175980
C04046-K2,3175993
C12658-K1,3176019
C00854-K2,3176024
C12717-K1,3176094
C00750-K2,3176156
C06630-K2,3176201
C05560-K2,3176267
C02559-K1,3176309
C01154-K1,3176352
C01459-K1,3176448
C10263-K1,3176473
C10957-K2,3176499
C04125-K2,3176521
C13095-K1,3176526
C00294-K2,3176573
C06224-K2,3176578
C01154-K1,3176591
C01154-K1,3176597
C00750-K2,3176598
C01154-K1,3176601
C04125-K2,3176615
C11709-K2,3176670
C11227-K2,3176766
C10770-K1,3176791
C07212-K2,3176820
C00871-K1,3176839
C07518-K2,3176840
C07518-K2,3176853
C05031-K2,3176892
C05031-K2,3176905
C07981-K1,3176908
C07867-K2,3176910
C07867-K2,3176937
C05031-K2,3176940
C05031-K2,3176947
C05031-K2,3176962
C01002-K1,3176972
C07562-K2,3177090
C13407-K1,3177110
C13407-K1,3177147
C13407-K1,3177168
C13407-K1,3177177
C02250-K2,3177210
C06130-K1,3177230
C04618-K1,3177290
C07212-K2,3177337
C04034-K2,3177370
C03341-K2,3177374
C07518-K2,3177375
C04125-K2,3177405
C08962-K2,3177419
C04248-K2,3177426
C00796-K1,3177429
C01109-K2,3177440
C03047-K2,3177503
C10010-K1,3177511
C08962-K2,3177519
C08363-K1,3177538
C09246-K1,3177575
C05381-K2,3177648
C09246-K1,3177677
C03341-K2,3177683
C02111-K1,3177710
C09657-K2,3177787
C11000-K2,3177799
C04248-K2,3177820
C10305-K1,3177828
C10559-K1,3177860
C05381-K2,3177872
C09657-K2,3177880
C09657-K2,3177887
C04248-K2,3177919
C05381-K2,3177927
C09657-K2,3177945
C13372-K1,3177948
C07997-K1,3178016
C10422-K2,3178032
C04248-K2,3178034
C10559-K1,3178041
C10559-K1,3178055
C04072-K2,3178084
C04072-K2,3178101
C04108-K2,3178217
C03341-K2,3178237
C04108-K2,3178241
C10010-K1,3178253
C06788-K1,3178330
C10010-K1,3178343
C05381-K2,3178380
C07562-K2,3178420
C03278-K2,3178477
C04034-K2,3178481
C07562-K2,3178483
C06121-K2,3178484
C03278-K2,3178505
C12517-K2,3178562
C12517-K2,3178567
C00854-K2,3178605
C00854-K2,3178634
C07562-K2,3178641
C11597-K2,3178674
C11597-K2,3178698
C11847-K2,3178767
C07212-K2,3178788
C07212-K2,3178792
C05263-K2,3178805
C05263-K2,3178808
C00728-K2,3178814
C03598-K2,3178816
C04865-K1,3178820
C04865-K1,3178825
C04865-K1,3178830
C11509-K2,3178846
C12094-K2,3178854
C00768-K2,3178855
C00768-K2,3178863
C00942-K2,3178873
C04776-K1,3178880
C04776-K1,3178883
C05011-K1,3178889
C06962-K2,3178932
C00969-K2,3178937
C06962-K2,3178945
C10164-K1,3178951
C10010-K1,3179043
C04258-K1,3179056
C10010-K1,3179088
C01109-K2,3179099
C10010-K1,3179102
C04125-K2,3179148
C04125-K2,3179166
C04125-K2,3179171
C11597-K2,3179175
C11597-K2,3179191
C08831-K1,3179209
C01426-K1,3179215
C01426-K1,3179226
C11597-K2,3179230
C10890-K1,3179305
C00969-K2,3179353
C00969-K2,3179381
C02559-K1,3179385
C02559-K1,3179391
C11257-K1,3179395
C02559-K1,3179404
C09803-K1,3179422
C05381-K2,3179481
C05381-K2,3179486
C03278-K2,3179488
C05381-K2,3179491
C05678-K1,3179539
C06117-K1,3179579
C08945-K2,3179594
C06598-K1,3179628
C01155-K2,3179688
C01155-K2,3179690
C04125-K2,3179709
C11309-K1,3179725
C12517-K2,3179750
C04108-K2,3179754
C06130-K1,3179763
C07872-K2,3179790
C01155-K2,3179808
C04108-K2,3179858
C03218-K2,3179875
C11923-K2,3179879
C10390-K1,3179925
C01982-K2,3179976
C11309-K1,3180004
C08989-K2,3180026
C12111-K1,3180028
C12987-K1,3180081
C07872-K2,3180082
C00580-K1,3180096
C11965-K1,3180106
C04046-K2,3180114
C03218-K2,3180116
C06940-K1,3180131
C11965-K1,3180166
C08989-K2,3180229
C01109-K2,3180231
C08962-K2,3180234
C13171-K2,3180292
C02147-K2,3180308
C04313-K1,3180318
C00854-K2,3180342
C00938-K1,3180388
C06224-K2,3180422
C06420-K1,3180434
C06420-K1,3180443
C08375-K1,3180492
C00854-K2,3180529
C03218-K2,3180531
C04034-K2,3180540
C08962-K2,3180577
C02456-K1,3180606
C04034-K2,3180621
C08632-K1,3180672
C03218-K2,3180687
C09301-K2,3180721
C03218-K2,3180797
C05381-K2,3180821
C05381-K2,3180858
C08962-K2,3180896
C08962-K2,3181018
C05031-K2,3181040
C08944-K1,3181135
C08943-K2,3181191
C03412-K1,3181200
C09657-K2,3181247
C08962-K2,3181272
C07562-K2,3181275
C11597-K2,3181296
C00745-K1,3181302
C03218-K2,3181368
C04010-K1,3181375
C09246-K1,3181413
C09246-K1,3181445
C10010-K1,3181464
C04034-K2,3181467
C07293-K1,3181501
C06464-K1,3181504
C10010-K1,3181507
C07981-K1,3181529
C06303-K1,3181551
C07981-K1,3181576
C07212-K2,3181592
C04034-K2,3181593
C04034-K2,3181615
C02147-K2,3181676
C02716-K2,3181696
C11055-K1,3181705
C00796-K1,3181720
C05871-K1,3181731
C05871-K1,3181735
C10933-K1,3181745
C01563-K1,3181759
C06617-K1,3181760
C00854-K2,3181771
C05031-K2,3181803
C07855-K1,3181813
C00854-K2,3181815
C13404-K1,3181820
C12061-K2,3181875
C11000-K2,3181918
C11000-K2,3181939
C02554-K1,3181976
C09301-K2,3182005
C05871-K1,3182040
C07648-K2,3182096
C00426-K2,3182129
C00329-K2,3182157
C06744-K2,3182158
C07845-K2,3182170
C12265-K2,3182252
C11919-K2,3182272
C12517-K2,3182280
C05871-K1,3182298
C04125-K2,3182303
C11257-K1,3182339
C10010-K1,3182351
C02094-K1,3182354
C12900-K2,3182365
C10010-K1,3182374
C02147-K2,3182376
C04125-K2,3182389
C04125-K2,3182391
C12028-K2,3182392
C08962-K2,3182425
C06224-K2,3182459
C00854-K2,3182471
C07990-K1,3182561
C03427-K2,3182573
C03427-K2,3182589
C07855-K1,3182600
C00841-K1,3182644
C07293-K1,3182647
C08945-K2,3182656
C00854-K2,3182668
C07293-K1,3182699
C11055-K1,3182714
C11055-K1,3182724
C03278-K2,3182729
C01155-K2,3182775
C00854-K2,3182795
C11709-K2,3182843
C07944-K1,3182848
C13254-K1,3182857
C03278-K2,3182861
C03278-K2,3182893
C10526-K1,3182906
C01333-K2,3182913
C00854-K2,3182959
C06962-K2,3182998
C06130-K1,3183036
C05031-K2,3183039
C05031-K2,3183040
C07944-K1,3183074
C06779-K1,3183077
C03528-K1,3183118
C06630-K2,3183191
C06630-K2,3183259
C00854-K2,3183297
C06630-K2,3183334
C06630-K2,3183348
C03218-K2,3183349
C06779-K1,3183366
C08831-K1,3183400
C00854-K2,3183424
C07841-K1,3183433
C12897-K1,3183436
C06617-K1,3183441
C02250-K2,3183511
C04125-K2,3183529
C05031-K2,3183549
C05031-K2,3183550
C04034-K2,3183553
C07180-K1,3183582
C12897-K1,3183659
C08962-K2,3183671
C08962-K2,3183695
C03218-K2,3183731
C10898-K1,3183759
C04834-K1,3183791
C04125-K2,3183822
C07614-K2,3183834
C10898-K1,3183854
C04125-K2,3183857
C07614-K2,3183872
C04125-K2,3183873
C04125-K2,3183887
C08256-K2,3183927
C04834-K1,3183942
C00854-K2,3183946
C11919-K2,3183964
C09471-K2,3183998
C11597-K2,3184024
C03696-K1,3184038
C01155-K2,3184167
C01155-K2,3184192
C04775-K1,3184243
C06855-K1,3184260
C02639-K1,3184293
C04034-K2,3184344
C06036-K1,3184457
C03218-K2,3184472
C03218-K2,3184494
C09616-K1,3184524
C01155-K2,3184529
C00942-K2,3184571
C07212-K2,3184578
C11309-K1,3184583
C07212-K2,3184595
C11309-K1,3184598
C11309-K1,3184602
C07212-K2,3184612
C08989-K2,3184626
C07212-K2,3184650
C01333-K2,3184654
C07212-K2,3184660
C04072-K2,3184668
C11000-K2,3184675
C01563-K1,3184686
C02780-K2,3184705
C09249-K1,3184722
C09249-K1,3184726
C05530-K2,3184780
C06962-K2,3184783
C00728-K2,3184786
C09274-K1,3184790
C00854-K2,3184857
C00854-K2,3184860
C06224-K2,3184898
C03218-K2,3184980
C10760-K2,3185238
C10760-K2,3185294
C05031-K2,3185296
C00294-K2,3185318
C02139-K1,3185325
C01109-K2,3185334
C08989-K2,3185338
C01109-K2,3185347
C08989-K2,3185405
C11713-K1,3185416
C00854-K2,3185449
C01109-K2,3185472
C12136-K2,3185489
C05031-K2,3185512
C05031-K2,3185517
C05031-K2,3185521
C05031-K2,3185537
C05031-K2,3185538
C06121-K2,3185546
C05031-K2,3185548
C11522-K2,3185587
C01685-K1,3185613
C04125-K2,3185614
C05031-K2,3185619
C07505-K1,3185636
C02923-K1,3185646
C06024-K1,3185677
C04125-K2,3185678
C08962-K2,3185708
C07743-K2,3185709
C03278-K2,3185711
C06906-K1,3185724
C06906-K1,3185728
C08288-K1,3185737
C03278-K2,3185791
C02250-K2,3185792
C12111-K1,3185795
C08962-K2,3185796
C03278-K2,3185885
C06130-K1,3185902
C06130-K1,3185903
C06224-K2,3185910
C06224-K2,3185926
C05031-K2,3185939
C09557-K1,3185941
C09800-K2,3185947
C07212-K2,3185989
C11522-K2,3185993
C05381-K2,3186001
C09241-K2,3186002
C08945-K2,3186016
C05381-K2,3186067
C06130-K1,3186095
C04125-K2,3186113
C11923-K2,3186138
C11923-K2,3186160
C10757-K2,3186171
C03218-K2,3186194
C07508-K2,3186203
C07508-K2,3186255
C11847-K2,3186256
C07212-K2,3186261
C11539-K2,3186289
C04346-K2,3186335
C10399-K1,3186352
C09806-K1,3186358
C09806-K1,3186362
C06630-K2,3186374
C09806-K1,3186387
C07867-K2,3186388
C13407-K1,3186397
C13407-K1,3186398
C09806-K1,3186412
C13407-K1,3186422
C11923-K2,3186448
C06630-K2,3186477
C12251-K1,3186490
C05381-K2,3186501
C10733-K1,3186524
C01890-K1,3186630
C03218-K2,3186632
C11539-K2,3186658
C01890-K1,3186708
C03218-K2,3186716
C11539-K2,3186728
C11597-K2,3186750
C09806-K1,3186790
C12717-K1,3186809
C12717-K1,3186829
C13423-K1,3186895
C11496-K2,3186901
C10879-K1,3186920
C08281-K2,3186969
C11923-K2,3187009
C01982-K2,3187036
C11923-K2,3187050
C06224-K2,3187059
C07562-K2,3187154
C04965-K2,3187246
C11919-K2,3187251
C11413-K1,3187280
C08989-K2,3187288
C08989-K2,3187290
C11919-K2,3187291
C09076-K1,3187409
C09076-K1,3187461
C00969-K2,3187477
C08913-K2,3187479
C08913-K2,3187510
C08281-K2,3187529
C11919-K2,3187530
C01890-K1,3187535
C08281-K2,3187544
C08281-K2,3187547
C01890-K1,3187551
C01890-K1,3187557
C08281-K2,3187562
C08281-K2,3187564
C08281-K2,3187569
C01377-K1,3187570
C13147-K1,3187616
C11000-K2,3187632
C06224-K2,3187635
C03786-K1,3187643
C02716-K2,3187644
C03786-K1,3187645
C00768-K2,3187649
C07981-K1,3187664
C08962-K2,3187679
C05957-K2,3187681
C08072-K1,3187772
C06224-K2,3187780
C08989-K2,3187837
C00854-K2,3187858
C07194-K1,3187872
C07867-K2,3187955
C06059-K2,3187961
C07867-K2,3187969
C09557-K1,3187981
C09249-K1,3187988
C07867-K2,3188016
C13423-K1,3188047
C00854-K2,3188109
C00854-K2,3188118
C06075-K1,3188119
C06075-K1,3188122
C06075-K1,3188124
C06075-K1,3188139
C04034-K2,3188159
C10601-K1,3188177
C04571-K2,3188181
C06075-K1,3188198
C06075-K1,3188206
C02923-K1,3188244
C05381-K2,3188247
C02923-K1,3188252
C04597-K2,3188260
C04597-K2,3188277
C03474-K1,3188314
C11923-K2,3188317
C02147-K2,3188339
C11749-K1,3188346
C04597-K2,3188359
C11923-K2,3188386
C08962-K2,3188424
C09657-K2,3188432
C06130-K1,3188439
C09121-K1,3188456
C01521-K2,3188498
C09121-K1,3188514
C08597-K2,3188517
C12900-K2,3188530
C06147-K2,3188586
C06962-K2,3188595
C06269-K1,3188620
C06147-K2,3188622
C07523-K1,3188698
C00513-K1,3188741
C07523-K1,3188748
C11847-K2,3188772
C00969-K2,3188824
C12900-K2,3188825
C12900-K2,3188846
C07523-K1,3188866
C01755-K2,3188872
C00969-K2,3188896
C07867-K2,3188925
C01730-K1,3188964
C00854-K2,3188972
C05876-K2,3188990
C04034-K2,3189017
C05876-K2,3189081
C02250-K2,3189088
C07394-K1,3189139
C04125-K2,3189151
C10520-K1,3189169
C03047-K2,3189185
C04125-K2,3189186
C09803-K1,3189189
C00854-K2,3189285
C09855-K2,3189300
C02250-K2,3189326
C06026-K2,3189330
C09855-K2,3189342
C11847-K2,3189355
C09855-K2,3189375
C12744-K1,3189378
C07562-K2,3189386
C05031-K2,3189407
C11847-K2,3189444
C02250-K2,3189446
C11958-K1,3189458
C12744-K1,3189460
C10906-K1,3189543
C00969-K2,3189547
C10906-K1,3189573
C03047-K2,3189574
C08281-K2,3189580
C10906-K1,3189598
C04125-K2,3189601
C10906-K1,3189611
C03047-K2,3189615
C03047-K2,3189618
C03047-K2,3189624
C08281-K2,3189625
C03047-K2,3189631
C00942-K2,3189633
C00942-K2,3189636
C03047-K2,3189640
C03047-K2,3189644
C03047-K2,3189658
C03047-K2,3189660
C03047-K2,3189667
C07919-K2,3189677
C03047-K2,3189678
C03047-K2,3189684
C03047-K2,3189687
C03047-K2,3189709
C00942-K2,3189715
C03047-K2,3189720
C01116-K2,3189724
C07925-K1,3189744
C08281-K2,3189780
C07990-K1,3189847
C09933-K2,3189882
C11923-K2,3189940
C11919-K2,3189973
C09149-K1,3190006
C04776-K1,3190077
C04034-K2,3190124
C04280-K1,3190131
C01104-K2,3190136
C00334-K1,3190184
C04034-K2,3190210
C09657-K2,3190224
C04034-K2,3190238
C03637-K1,3190297
C08962-K2,3190311
C07185-K2,3190320
C04034-K2,3190337
C04034-K2,3190338
C04034-K2,3190342
C04034-K2,3190348
C13171-K2,3190392
C13171-K2,3190408
C11000-K2,3190410
C04108-K2,3190420
C04108-K2,3190440
C09657-K2,3190443
C13364-K1,3190455
C01719-K1,3190471
C01719-K1,3190473
C01719-K1,3190478
C07212-K2,3190501
C07212-K2,3190506
C07212-K2,3190508
C03047-K2,3190509
C07212-K2,3190510
C07212-K2,3190511
C07212-K2,3190512
C07212-K2,3190513
C07212-K2,3190514
C07212-K2,3190518
C07212-K2,3190519
C07212-K2,3190520
C02945-K1,3190532
C02945-K1,3190535
C12897-K1,3190539
C11031-K2,3190563
C11958-K1,3190582
C07185-K2,3190603
C06224-K2,3190707
C09241-K2,3190740
C02354-K2,3190758
C06224-K2,3190771
C09557-K1,3190774
C09557-K1,3190775
C01521-K2,3190809
C06224-K2,3190857
C02810-K1,3190969
C08014-K1,3190981
C00854-K2,3191029
C10016-K2,3191037
C12900-K2,3191039
C00854-K2,3191045
C12900-K2,3191060
C00854-K2,3191061
C00854-K2,3191079
C02354-K2,3191102
C08962-K2,3191105
C00400-K1,3191138
C06224-K2,3191160
C01155-K2,3191163
C01155-K2,3191166
C12983-K1,3191176
C01155-K2,3191178
C13423-K1,3191183
C06855-K1,3191196
C11309-K1,3191215
C13407-K1,3191222
C00854-K2,3191230
C01155-K2,3191235
C11309-K1,3191296
C00854-K2,3191346
C06130-K1,3191356
C00854-K2,3191391
C10837-K2,3191428
C10837-K2,3191469
C04125-K2,3191480
C00854-K2,3191500
C05704-K2,3191512
C07212-K2,3191530
C04024-K2,3191692
C10715-K2,3191700
C02639-K1,3191716
C07185-K2,3191805
C07185-K2,3191824
C02618-K2,3191954
C05381-K2,3191968
C09876-K1,3191983
C05381-K2,3192006
C00969-K2,3192015
C06208-K1,3192034
C03786-K1,3192061
C07981-K1,3192078
C06208-K1,3192092
C03707-K1,3192194
C05031-K2,3192244
C03950-K1,3192246
C07981-K1,3192250
C05031-K2,3192265
C05031-K2,3192295
C05031-K2,3192299
C03950-K1,3192336
C05029-K1,3192357
C03950-K1,3192363
C01155-K2,3192367
C05061-K1,3192372
C07185-K2,3192386
C09876-K1,3192408
C07185-K2,3192433
C00969-K2,3192436
C09471-K2,3192455
C01155-K2,3192460
C01155-K2,3192494
C04108-K2,3192572
C06630-K2,3192604
C11509-K2,3192635
