transaction_id,device_id
3000001,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3039722,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039724,Windows | Windows 10 | edge 16.0 | 1366x768
3039725,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3039726,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3039731,MacOS | Mac OS X 10_12_5 | chrome 63.0 | 1440x900
3039733,Windows | Windows 7 | chrome 63.0 | 1920x1080
3039734, |  | mobile safari 11.0 | 
3039736,Windows | Windows 8.1 | ie 11.0 for desktop | 
3039737,SM-G950F Build/NRD90M |  | chrome 62.0 for android | 
3039747,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3039750,Windows | Windows 10 | chrome 62.0 | 1600x900
3039753,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3039756,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 1440x900
3039758,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2048x1536
3039759,Windows |  | chrome 62.0 | 
3039760,SM-G955U Build/NRD90M | Android 7.0 | chrome 62.0 for android | 
3039761,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3039764,MacOS | Mac OS X 10_13_1 | safari generic | 1280x800
3039765, |  | mobile safari 11.0 | 
3039767, |  | mobile safari 11.0 | 
3039769,MacOS | Mac OS X 10_11_6 | safari generic | 2880x1800
3039772,Windows |  | chrome 62.0 | 
3039775,Windows | Windows 10 | edge 15.0 | 
3039776, |  | chrome 62.0 | 
3039777,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039779,SM-G935V Build/NRD90M | Android 7.0 | chrome 61.0 for android | 2560x1440
3039785,Windows | Windows 10 | edge 15.0 | 
3039786,Windows | Windows 10 | edge 15.0 | 
3039789,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1136x640
3039791,Windows | Windows 10 | chrome 63.0 | 1920x1080
3039792, |  | mobile safari generic | 
3039796,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 
3039798,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3039801, |  | mobile safari 11.0 | 
3039808,Windows |  | chrome 62.0 | 
3039815,Windows | Windows 8 | ie 11.0 for desktop | 1600x900
3039821, |  | mobile safari generic | 
3039823,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3039824,MacOS | Mac OS X 10_13_1 | safari generic | 2560x1600
3039825,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1920x1080
3039828,SM-G935V Build/NRD90M | Android 7.0 | chrome 58.0 for android | 1920x1080
3039834,HTC Desire 626s Build/LMY47O |  | chrome 55.0 for android | 
3039835, |  | mobile safari generic | 
3039837,MacOS | Mac OS X 10_12_6 | safari generic | 1920x1080
3039840,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039841,Windows | Windows 8.1 | chrome 62.0 | 1280x720
3039843,MacOS | Mac OS X 10_9_5 | chrome 62.0 | 2560x1600
3039849,Windows | Windows 10 | cyberfox | 1280x1024
3039851,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2048x1536
3039858,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2208x1242
3039861,VS988 Build/NRD90U | Android 7.0 | chrome 62.0 for android | 2672x1440
3039862,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 2048x1536
3039865,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 1440x900
3039869,Windows | Windows 10 | chrome 63.0 | 1920x1281
3039874, |  | mobile safari 11.0 | 
3039875,5051A Build/MMB29M |  | chrome 50.0 for android | 
3039876,SM-J700M Build/MMB29K |  | chrome 62.0 for android | 
3039878,MacOS | Mac OS X 10_12_6 | safari generic | 1920x1080
3039879,PRA-LX3 Build/HUAWEIPRA-LX3 |  | chrome 61.0 for android | 
3039882,Windows | Windows 10 | chrome 63.0 | 1920x1080
3039884, |  | mobile safari generic | 
3039885,Windows | Windows 7 | chrome 63.0 | 1280x1024
3039886,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3039888, |  | mobile safari generic | 
3039890,rv:57.0 | Mac OS X 10.13 | firefox 57.0 | 2560x1440
3039891, |  | mobile safari generic | 
3039897, |  | mobile safari 11.0 | 
3039898,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3039900,MacOS | Mac OS X 10_13_1 | safari generic | 2880x1800
3039902,SAMSUNG SM-G935A Build/NRD90M | Android 7.0 | samsung browser 6.2 | 1920x1080
3039904,Windows | Windows 10 | chrome 63.0 | 1366x768
3039905,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2001x1125
3039909,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3039912,Windows | Windows 10 | chrome 62.0 | 1366x768
3039914,Windows | Windows 7 | chrome 63.0 | 1600x900
3039915, |  | mobile safari generic | 
3039916, |  | mobile safari generic | 
3039918,SAMSUNG |  | chrome generic | 
3039919,Windows |  | chrome 62.0 | 
3039920,Windows |  | firefox 57.0 | 
3039921,Windows | Windows 10 | chrome 63.0 | 1366x768
3039926,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3039927,MacOS | Mac OS X 10_13_1 | safari generic | 1920x1080
3039930,Windows | Windows 10 | chrome 62.0 | 1440x900
3039932,SM-G531H Build/LMY48B |  | chrome 60.0 for android | 
3039936,iOS Device | iOS 9.3.5 | mobile safari 9.0 | 1024x768
3039937, |  | mobile safari 11.0 | 
3039938,Windows | Windows 7 | chrome 62.0 | 1360x768
3039939,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039940,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039944,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3039947,Windows | Windows 7 |  | 1344x840
3039951,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2001x1125
3039953,Windows | Windows 7 | chrome 63.0 | 1600x900
3039960,Windows | Windows 10 | chrome 62.0 | 1920x1080
3039962,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3039965,MacOS | Mac OS X 10_13_1 | safari generic | 1920x1080
3039966,Linux x86_64 |  | firefox 57.0 | 
3039969,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3039970,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2208x1242
3039971,Windows | Windows 10 | edge 14.0 | 2736x1824
3039974,Windows | Windows 10 | edge 15.0 | 1920x1080
3039975,KFTT Build/IML74K | Android | silk | 1281x801
3039977,Windows | Windows 10 | chrome 62.0 | 1600x900
3039979,Windows | Windows 10 | edge 15.0 | 
3039981,MacOS | Mac | chrome 62.0 | 1440x900
3039982, | Linux | chrome 62.0 | 1680x1050
3039983,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3039984,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 2208x1242
3039986,Windows | Windows 10 | edge 14.0 | 2736x1824
3039990,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3039991,rv:57.0 | Mac OS X 10.11 | firefox 57.0 | 1920x1080
3039992,Windows | Windows 10 | chrome 63.0 | 1920x1080
3039995,Windows | Windows 10 | edge 16.0 | 1920x1080
3039998,Windows | Windows 7 | chrome 63.0 | 1600x900
3039999, |  | mobile safari 11.0 | 
3040008,MacOS | Mac OS X 10_11_6 | safari generic | 1280x800
3040011,Windows | Windows 7 | chrome 59.0 | 1680x1050
3040012,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3040016, | Linux | chrome 62.0 | 1680x1050
3040017,Windows |  | chrome 62.0 | 
3040019, |  | chrome 63.0 | 
3040022,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1280x800
3040024,SM-G950U Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2220x1080
3040031,SM-S903VL | Android 6.0.1 | chrome 62.0 for android | 1920x1080
3040034,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3040044, |  | mobile safari 11.0 | 
3040048,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3040051, |  | mobile safari 11.0 | 
3040052,Windows | Windows 8.1 | chrome 62.0 | 1366x768
3040053,Windows |  | chrome 61.0 | 
3040054,MacOS | Mac OS X 10_12_4 | chrome 63.0 | 2560x1600
3040055,Windows | Windows 10 | chrome 62.0 | 1366x768
3040057,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 
3040058, |  | mobile safari 11.0 | 
3040059,Windows |  | chrome 62.0 | 
3040060,LG-K240 Build/MXB48T |  | chrome 62.0 for android | 
3040061, |  | mobile safari generic | 
3040063,Windows |  | chrome 62.0 | 
3040064,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040065,Windows | Windows 10 | edge 15.0 | 1280x768
3040067,Windows | Windows 10 | chrome 63.0 | 1600x1200
3040070,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040071,Windows | Windows 7 | chrome 62.0 | 1366x768
3040073,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 1440x900
3040074,MacOS | Mac OS X 10_9_5 | safari generic | 1440x900
3040075,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040077,Windows | Windows 10 | chrome 63.0 | 1600x1200
3040081, |  | safari generic | 
3040084,MacOS | Mac OS X 10_10_5 | safari generic | 1600x900
3040086,Windows | Windows 7 | chrome 62.0 | 1600x900
3040087,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
3040089,SM-G935F Build/NRD90M |  | chrome 62.0 for android | 
3040090,Windows |  | edge 14.0 | 
3040092,iOS Device | iOS 11.1.0 | mobile safari 11.0 | 1334x750
3040093,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040094, |  | mobile safari 11.0 | 
3040096,rv:48.0 | Mac | firefox 48.0 | 1280x800
3040098,Windows |  | chrome 61.0 | 
3040103,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
3040106,Windows | Windows 10 | chrome 63.0 | 1920x1080
3040107,MacOS | Mac OS X 10_13_1 | safari generic | 1920x1080
3040110,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040111,Windows | Windows 10 | edge 16.0 | 1600x900
3040112,Windows |  | chrome 62.0 | 
3040113, |  | mobile safari 11.0 | 
3040116, |  | mobile safari 11.0 | 
3040117, |  | chrome 62.0 | 
3040120, |  | mobile safari 11.0 | 
3040124, |  | chrome 62.0 | 
3040125,Windows | Windows 10 | chrome 63.0 | 1920x1080
3040127,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 2208x1242
3040128, |  | chrome 62.0 | 
3040129, |  | mobile safari 11.0 | 
3040130,MacOS | Mac OS X 10_10_5 | safari generic | 2880x1800
3040135,X10 | Android 5.1.1 | chrome 43.0 for android | 1024x600
3040136,MacOS | Mac OS X 10_12_6 | safari generic | 1280x800
3040139,Windows | Windows 10 | chrome 62.0 | 1920x1200
3040141,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3040142, |  | mobile safari 10.0 | 
3040144, | Android | chrome 61.0 | 855x480
3040146,SAMSUNG SM-G531H Build/LMY48B |  | Samsung/SM-G531H | 
3040150, |  | mobile safari 11.0 | 
3040153,Windows | Windows 10 | chrome 63.0 | 1920x1080
3040154,Windows |  | chrome 61.0 | 
3040156,Windows | Windows 7 | chrome 61.0 | 1920x1080
3040158,Redmi 4A Build/MMB29M | Android 6.0.1 | chrome 63.0 for android | 1280x720
3040159,Windows |  | chrome 62.0 | 
3040160,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040161, |  | mobile safari 10.0 | 
3040162,Windows |  | chrome 62.0 | 
3040163,SM-T530NU Build/LRX22G | Android 5.0.2 | chrome 62.0 for android | 1280x800
3040164,iOS Device | iOS 10.2.0 | mobile safari generic | 1334x750
3040165,iOS Device | iOS 10.2.0 | mobile safari 10.0 | 2048x1536
3040166,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040167, |  | mobile safari 11.0 | 
3040168, | Android | chrome 62.0 | 1920x1080
3040170,iOS Device | iOS 11.1.2 | mobile safari generic | 2048x1536
3040173,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3040174,Windows | Windows 10 | firefox 57.0 | 3840x2160
3040175,rv:57.0 | Mac OS X 10.11 | firefox 57.0 | 1366x768
3040177, |  | mobile safari 11.0 | 
3040179,SAMSUNG SM-G531H Build/LMY48B |  | Samsung/SM-G531H | 
3040182,SAMSUNG SM-T710 Build/NRD90M |  | samsung browser 6.2 | 
3040186,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3040187,7055A Build/KVT49L |  | chrome 59.0 for android | 
3040189,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
3040190,Windows |  | chrome 62.0 | 
3040191,Windows | Windows 10 | edge 13.0 | 2736x1824
3040194,MacOS | Mac OS X 10_11_6 | chrome 62.0 | 1920x1080
3040195, |  | mobile safari 10.0 | 
3040197,HUAWEI CUN-L03 Build/HUAWEICUN-L03 |  | chrome 62.0 for android | 
3040200,SM-N950U Build/NMF26X | Android 7.1.1 | chrome 62.0 for android | 
3040201,MacOS | Mac OS X 10_10_5 | chrome 59.0 | 1280x800
3040202,iOS Device | iOS 9.3.5 | mobile safari 9.0 | 1024x768
3040203,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040204,SM-G900V Build/MMB29M | Android 6.0.1 | chrome 62.0 for android | 1920x1080
3040205,Windows |  | chrome 63.0 | 
3040206, |  | mobile safari 11.0 | 
3040207,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3040214,Windows | Windows 10 | firefox 57.0 | 1600x900
3040215,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 2880x1800
3040216,TA-1039 Build/N2G47H |  | chrome 62.0 for android | 
3040217,Moto E (4) Build/NMA26.42-19 |  | chrome generic | 
3040220,Windows | Windows 10 | firefox 57.0 | 1366x768
3040223,SAMSUNG SM-G531H Build/LMY48B |  | Samsung/SM-G531H | 
3040224,MacOS | Mac OS X 10_13_1 | safari generic | 1360x768
3040227,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3040228,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 2880x1800
3040231,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040233, |  | mobile safari 11.0 | 
3040236,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040237,SM-G900V Build/MMB29M | Android 6.0.1 | chrome 62.0 for android | 1920x1080
3040238,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 2048x1536
3040239,es-mx |  | chrome generic | 
3040240, |  | mobile safari 11.0 | 
3040244,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 
3040245,MacOS | Mac OS X 10_10_5 | safari generic | 2560x1600
3040246,Windows |  | chrome 62.0 | 
3040247,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3040248,MacOS | Mac OS X 10_10_5 | safari generic | 2880x1800
3040250,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3040253, |  | mobile safari 11.0 | 
3040254,rv:57.0 | Android 7.1.1 | Generic/Android | 1280x720
3040255,MacOS | Mac OS X 10_11_6 | safari generic | 1920x1200
3040256,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 2560x1600
3040258,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3040263,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 2560x1600
3040265,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3040266,iOS Device | iOS 11.1.0 | mobile safari 11.0 | 1334x750
3040270,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1366x768
3040271, | Linux | chrome 62.0 | 2160x1215
3040274,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3040275,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1600x900
3040277, | Linux | chrome 62.0 | 2160x1215
3040280,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3040282,rv:57.0 | Android 7.1.1 | Generic/Android | 1280x720
3040284, |  | chrome 63.0 | 
3040285,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 2560x1600
3040286,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 
3040287,Pixel Build/OPM1.171019.011 |  | chrome 62.0 for android | 
3040295,Windows | Windows 10 | chrome 63.0 | 1366x768
3040298,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040300,SM-A310M Build/LMY47X |  | chrome 62.0 for android | 
3040301,iOS Device | iOS 11.1.2 | mobile safari generic | 2048x1536
3040305,MacOS | Mac OS X 10_10_5 | safari generic | 2560x1600
3040306,Windows |  | chrome 62.0 | 
3040307,LG-D851 | Android 6.0 | android webview 4.0 | 2560x1440
3040309,Windows | Windows 10 | chrome 63.0 | 1680x1050
3040310,ALE-L23 Build/HuaweiALE-L23 |  | chrome 63.0 for android | 
3040315,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040316,rv:11.0 |  | ie 11.0 for desktop | 
3040317,Windows |  | chrome 63.0 | 
3040318,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 2560x1440
3040319,MacOS | Mac OS X 10_11_6 | safari generic | 2880x1800
3040321,Windows | Windows 10 | chrome 63.0 | 1920x1080
3040322, |  | firefox 57.0 | 
3040324,Windows | Windows 10 | edge 16.0 | 
3040328,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2208x1242
3040329,Windows |  | chrome 63.0 | 
3040330, |  | safari generic | 
3040331,Windows |  | chrome 62.0 | 
3040334,Windows | Windows 10 | chrome 62.0 | 1366x768
3040336,STV100-2 Build/MMB29M | Android 6.0.1 | chrome 62.0 for android | 2562x1442
3040338,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 2880x1800
3040339,MacOS | Mac OS X 10_12_3 | safari generic | 2560x1440
3040340,Trident/7.0 |  | ie 11.0 for desktop | 
3040341,Windows |  | chrome 63.0 | 
3040342,MacOS | Mac OS X 10_11_6 | chrome 62.0 | 1920x1080
3040343,MacOS | Mac OS X 10_12_1 | chrome 62.0 | 2560x1600
3040344,Windows |  | chrome 62.0 | 
3040345,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040347,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040348,Windows |  | chrome 62.0 | 
3040349,SAMSUNG SM-G920P Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2560x1440
3040350,Windows |  | firefox 57.0 | 
3040353,Windows | Windows 10 | chrome 62.0 | 1600x900
3040354,MacOS | Mac OS X 10_12_3 | safari generic | 2560x1440
3040355,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3040356,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 
3040357,SM-G570M Build/MMB29K |  | chrome 59.0 for android | 
3040361,Windows |  | chrome 63.0 | 
3040362,Windows |  | chrome 63.0 | 
3040364,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3040365,Windows |  | chrome 62.0 | 
3040366,SM-G570M Build/MMB29K |  | chrome 59.0 for android | 
3040372,Windows | Windows 10 | chrome 62.0 | 1440x900
3040373,Windows | Windows 10 | edge 14.0 | 
3040377,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040378, |  | mobile safari 11.0 | 
3040380,Windows | Windows 10 | chrome 62.0 | 1440x900
3040382,Windows | Windows 7 | firefox 57.0 | 1366x768
3040383,SM-T560NU Build/NMF26X | Android 7.1.1 | chrome 62.0 for android | 1280x800
3040384,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3040385,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040386,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3040387,Windows |  | chrome 63.0 | 
3040390,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3040391,iOS Device | iOS 10.1.1 | mobile safari 10.0 | 2048x1536
3040393,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3040394,SM-G935F Build/NRD90M |  | chrome 62.0 for android | 
3040395,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3040396,rv:48.0 | Mac OS X 10.6 | firefox 48.0 | 1440x900
3040397,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040398,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3040400,Windows |  | chrome 62.0 | 
3040402, |  | chrome 51.0 | 
3040403,Windows | Windows 7 | chrome 62.0 | 1366x768
3040404,Windows |  | chrome 62.0 | 
3040405,rv:48.0 | Mac OS X 10.6 | firefox 48.0 | 1440x900
3040407, |  | mobile safari 11.0 | 
3040409,rv:48.0 | Mac OS X 10.6 | firefox 48.0 | 1440x900
3040410,Windows |  | chrome 62.0 | 
3040411,MacOS | Mac | chrome 62.0 | 1280x800
3040412, |  | mobile safari 11.0 | 
3040413,Windows | Windows 10 | chrome 62.0 | 
3040416,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 1440x900
3040418,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3040419,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 1440x900
3040422, |  | mobile safari 11.0 | 
3040423,F3113 Build/33.3.A.1.97 |  | chrome 62.0 for android | 
3040425,Moto G (4) Build/NPJS25.93-14-10 |  | chrome generic | 
3040426,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3040427,rv:48.0 | Mac OS X 10.6 | firefox 48.0 | 1440x900
3040428,Windows |  | firefox 57.0 | 
3040433, |  | mobile safari 11.0 | 
3040435,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3040436,Windows | Windows 10 | edge 16.0 | 
3040439,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3040440,Moto G (5) Build/NPP25.137-82 |  | chrome generic | 
3040442,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2208x1242
3040444,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040446,ALE-L23 Build/HuaweiALE-L23 |  | chrome 62.0 for android | 
3040452,Moto G (5) Build/NPP25.137-82 |  | chrome generic | 
3040454, |  | mobile safari 9.0 | 
3040455,Windows |  | firefox 57.0 | 
3040456,Moto E (4) Plus Build/NMA26.42-69 |  | chrome generic | 
3040457,Windows |  | firefox 57.0 | 
3040458,Windows |  | firefox 57.0 | 
3040459, |  | mobile safari 11.0 | 
3040460,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3040461,MacOS | Mac OS X 10_9_5 | safari generic | 2560x1440
3040464,SAMSUNG SM-G935A Build/NRD90M | Android 7.0 | samsung browser 6.2 | 1920x1080
3040465,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3040468,HTC Desire 510 Build/KOT49H | Android 4.4.2 | chrome 62.0 for android | 855x480
3040469,Moto G (5) Build/NPP25.137-82 |  | chrome generic | 
3040470,LG-M150 |  | chrome 62.0 for android | 
3040471,Windows |  | chrome 62.0 | 
3040473,Windows |  | firefox 57.0 | 
3040475,Moto G (5) Build/NPP25.137-82 |  | chrome generic | 
3040476,Moto E (4) Plus Build/NMA26.42-69 |  | chrome generic | 
3040479,Windows | Windows 7 | firefox 57.0 | 1366x768
3040480,Windows | Windows 10 | chrome 62.0 | 1920x1080
3040482,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3040484,MacOS | Mac OS X 10_13_2 | chrome 62.0 | 2560x1600
3040486,MacOS | Mac OS X 10_11_6 | safari generic | 1280x800
3040489,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 1334x750
3040490,SAMSUNG SM-J700M Build/MMB29K |  | samsung browser 6.2 | 
3040491,Windows |  | firefox 57.0 | 
3040492,iOS Device | iOS 11.1.2 | chrome 63.0 for ios | 2224x1668
3040494, |  | mobile safari 11.0 | 
3040495,SM-N920V Build/NRD90M | Android 7.0 | chrome 62.0 for android | 
3040498,SAMSUNG SM-J700M Build/MMB29K |  | samsung browser 6.2 | 
3040504,Windows |  | firefox 57.0 | 
3040505,SAMSUNG SM-J700M Build/MMB29K |  | samsung browser 6.2 | 
3040507,Windows | Windows 10 | chrome 62.0 | 1366x768
